source,source_key,entity_type,release_window,window_start,window_end,entity_id,num_docs,inferred_log_docs,log_doc_rate
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Distributed Tracing,141,3,0.021277
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Docs for Red Hat Developers,367,9,0.024523
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Documentation,12,12,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Drivers,48,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Drools,232,41,0.176724
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,EAP Documentation,2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,EJB Client Library (AS7+),2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,ENTSBT,7,3,0.428571
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Elytron Web,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Empire,10,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Evergreen,58,58,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,FOP,8,4,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,FORTRESS,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric,25,25,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric CA,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric Chaincode Node,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric Contract API Go,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric Gateway,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric Gateway Java,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric SDK Go,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric SDK Java,3,3,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fabric SDK Node,5,5,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fast Datapath Product,5,1,0.200000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fedora,33,16,0.484848
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Felix,14,10,0.714286
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fidelis AI,23,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fineract Cloud Native,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,FishEye,12,2,0.166667
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Flink,648,440,0.679012
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Flume,7,2,0.285714
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Forge,73,6,0.082192
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,FtpServer,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fuse Tooling,44,30,0.681818
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Fuse/AMQ Documentation,2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Geode,228,91,0.399123
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Go Driver,123,12,0.097561
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Griffin,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Griffin (Retired),1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Groovy,131,73,0.557252
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Guacamole,41,26,0.634146
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,HAL,8,1,0.125000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,HBase,124,83,0.669355
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hadoop Common,130,52,0.400000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hadoop HDFS,148,84,0.567568
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hadoop Map/Reduce,13,7,0.538462
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hadoop YARN,122,98,0.803279
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Helm,2,2,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hive,307,85,0.276873
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hivemall,3,3,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hot Rod Native client,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,HttpComponents HttpClient,9,6,0.666667
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,HttpComponents HttpCore,8,6,0.750000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Hybrid Cloud Console,83,2,0.024096
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,IMPALA,124,85,0.685484
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Identity,21,4,0.190476
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Ignite,212,116,0.547170
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Infinispan,83,83,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Infinispan ProtoStream,6,6,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Infrastructure,37,37,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Insight Core ,6,6,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Insights Rule Analysis Tool,13,1,0.076923
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Iroha,6,6,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,IronJacamar,7,3,0.428571
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Isis,4,4,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Ivy,4,2,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBeret,3,1,0.333333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss A,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Core Services,22,2,0.090909
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Enterprise Application Platform,510,119,0.233333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Log Manager,4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Remoting (3+),2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Server Migration Tool,10,3,0.300000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Transaction Manager,35,12,0.342857
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Web Server,17,1,0.058824
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JBoss Web Services,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JDO,6,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JGroups,10,8,0.800000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JIRA Calendar Plugin,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,JIRA Service Desk Ecosystem,2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jackrabbit Content Repository,23,2,0.086957
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jackrabbit FileVault,7,4,0.571429
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jackrabbit Oak,35,21,0.600000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,James Mailbox,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,James Server,18,5,0.277778
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Java Driver,167,20,0.119760
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jenkins Artifactory Plug,3,3,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Admin Support,2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Align,345,18,0.052174
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Cloud,70,15,0.214286
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Data Center,310,29,0.093548
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Performance Testing Tools,11,3,0.272727
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Platform Cloud,819,28,0.034188
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Server and Data Center,5,5,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Service Management Cloud,265,16,0.060377
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Service Management Data Center,191,6,0.031414
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Service Management Server and Data Center,9,9,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Software Cloud,5,5,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Software Data Center,141,7,0.049645
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Software Server and Data Center,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Jira Work Management Cloud,4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Johnzon,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,KIE Cloud,31,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Kafka,239,108,0.451883
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Kafka Connector,35,9,0.257143
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Karaf,25,18,0.720000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Keycloak,151,151,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Kiali QE,6,6,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Knative Serving,50,3,0.060000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Kogito,654,38,0.058104
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Konflux UI,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Konveyor Tackle,19,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Kudu,25,21,0.840000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Kylin,42,30,0.714286
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Libmongocrypt,14,1,0.071429
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Livy,13,5,0.384615
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Log4cxx,4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Log4j 2,30,17,0.566667
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Log4net,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Lucene ,294,39,0.132653
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MINA,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MINA SSHD,14,13,0.928571
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Machine Config Operator,8,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Mahout,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maistra,86,22,0.255814
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Managed Service ,3,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,ManifoldCF,3,1,0.333333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB ColumnStore,106,28,0.264151
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Connector/C,6,4,0.666667
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Connector/C++,7,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Connector/J,4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Connector/ODBC,4,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Connector/Python,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Connector/R2DBC,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Foundation Development,30,1,0.033333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB MaxScale,44,15,0.340909
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MariaDB Server,589,363,0.616299
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven (Moved to GitHub Issues),76,21,0.276316
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven 3 Artifactory Plugin,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Antrun Plugin (Moved to GitHub Issues),1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Archetype (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Archetype Bundles (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Artifact Plugin (Moved to GitHub Issues),10,1,0.100000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Assembly Plugin (Moved to GitHub Issues),4,2,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Build Cache Extension (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Checkstyle Plugin (Moved to GitHub Issues),4,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Clean Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Compiler Plugin (Moved to GitHub Issues),13,9,0.692308
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven DOAP Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Dependency Plugin (Moved to GitHub Issues),11,6,0.545455
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Deploy Plugin (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Doxia (Moved to GitHub Issues),3,1,0.333333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Doxia Tools (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven EAR Plugin (Moved to GitHub Issues),4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Enforcer Plugin (Moved to GitHub Issues),11,3,0.272727
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Help Plugin (Moved to GitHub Issues),2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Indexer (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Install Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Invoker Plugin (Moved to GitHub Issues),3,1,0.333333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven JDeprScan Plugin (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven JDeps Plugin (Moved to GitHub Issues),1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven JLink Plugin (Moved to GitHub Issues),2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven JXR (Moved to GitHub Issues),4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Javadoc Plugin (Moved to GitHub Issues),8,5,0.625000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven PMD Plugin (Moved to GitHub Issues),2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven POMs (Moved to GitHub issues),3,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Plugin Tools (Moved to GitHub Issues),4,2,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Project Info Reports Plugin (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Project Web Site (Moved to GitHub Issues),8,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Release Plugin (Moved to GitHub Issues),6,1,0.166667
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Remote Resources Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Resolver (Moved to GitHub Issues),19,3,0.157895
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Resources Plugin (Moved to GitHub Issues),3,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Scripting (Moved to GitHub Issues),2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Shade Plugin (Moved to GitHub Issues),6,2,0.333333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Shared Components,12,1,0.083333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Site Plugin (Moved to GitHub Issues),4,1,0.250000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Surefire (Moved to GitHub Issues),39,18,0.461538
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Toolchains Plugin (Moved to GitHub Issues),4,4,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven WAR Plugin (Moved to GitHub Issues),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Maven Wagon (Moved to GitHub Issues),6,3,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Meecrowave,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Mesos,7,7,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Mesos (Retired),2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Migration Platform,101,13,0.128713
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Migration Toolkit for Virtualization,36,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Minecraft (Bedrock codebase),76,76,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Minecraft Dungeons,8,8,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Minecraft Launcher,101,101,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Minecraft Realms,42,42,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Minecraft: Java Edition,382,382,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Mnemonic,5,5,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,ModeShape,2,1,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Mojang Web Services,8,8,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MongoDB Database Tools,51,7,0.137255
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MongoDB Shell,175,21,0.120000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Mongoid,37,14,0.378378
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Motor,50,2,0.040000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Multiple Architecture Enablement,56,12,0.214286
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MyFaces Core,15,3,0.200000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MyFaces Tobago,5,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,MyFaces Trinidad,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,NLPCraft,9,9,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,NLPCraft (Retired),1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,NetBeans,150,115,0.766667
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Network Edge,66,1,0.015152
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Network Hardware Enablement,10,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Network Observability,1,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Node.js Driver,216,40,0.185185
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Nutch,21,10,0.476190
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OCMUI ,9,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OFBiz,77,22,0.285714
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OODT,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,ORC,10,5,0.500000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OSS Index Vulnerabilities,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Observability Documentation,10,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Observability and Data Analysis Program,13,2,0.153846
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Olingo,6,6,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,On Prem Networking,14,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Oozie,1,1,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,Open Data Hub,21,4,0.190476
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenJDK,31,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenJPA,3,3,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenNLP,3,1,0.333333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift API Server,29,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift API for Data Protection,2,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift App Analytics,145,5,0.034483
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Authentication,6,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Bugs,43,17,0.395349
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift BuildConfig,5,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Builds,24,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Cloud,58,2,0.034483
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Cloud Credential Operator,41,3,0.073171
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Console,301,2,0.006645
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Container Platform (OCP) Strategy,28,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Core Networking,173,5,0.028902
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Dev Console,7,7,1.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Etcd,19,1,0.052632
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift GitOps,137,9,0.065693
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Hive,149,19,0.127517
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Hosted Control Plane,85,2,0.023529
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Image Registry,8,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Installer,75,7,0.093333
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Jenkins,12,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Logging,198,19,0.095960
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Migration Toolkit for Containers,106,3,0.028302
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Monitoring,125,7,0.056000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Node,60,0,0.000000
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Over the Air,61,2,0.032787
JIRA,jira,project,2021-01_to_2021-04,2021-01,2021-04,OpenShift Pipelines,137,12,0.087591
